"LOCATION","Country","SUBJECT","Subject","MEASURE","Measure","FREQUENCY","Frequency","TIME","Time","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"USA","United States","LRUN25MA","Unemployment rate, Aged 25-54, Males","STSA","Level, rate or quantity series, s.a.","A","Annual","2010","2010","PC","Percentage","0","Units",,,9.308333,,
"USA","United States","LRUN25MA","Unemployment rate, Aged 25-54, Males","STSA","Level, rate or quantity series, s.a.","A","Annual","2011","2011","PC","Percentage","0","Units",,,8.208333,,
"USA","United States","LRUN25MA","Unemployment rate, Aged 25-54, Males","STSA","Level, rate or quantity series, s.a.","A","Annual","2012","2012","PC","Percentage","0","Units",,,6.925,,
"USA","United States","LRUN25MA","Unemployment rate, Aged 25-54, Males","STSA","Level, rate or quantity series, s.a.","A","Annual","2013","2013","PC","Percentage","0","Units",,,6.366667,,
"USA","United States","LRUN25MA","Unemployment rate, Aged 25-54, Males","STSA","Level, rate or quantity series, s.a.","A","Annual","2014","2014","PC","Percentage","0","Units",,,5.15,,
"USA","United States","LRUN25MA","Unemployment rate, Aged 25-54, Males","STSA","Level, rate or quantity series, s.a.","A","Annual","2015","2015","PC","Percentage","0","Units",,,4.375,,
"USA","United States","LRUN25MA","Unemployment rate, Aged 25-54, Males","STSA","Level, rate or quantity series, s.a.","A","Annual","2016","2016","PC","Percentage","0","Units",,,4.05,,
"USA","United States","LRUN25MA","Unemployment rate, Aged 25-54, Males","STSA","Level, rate or quantity series, s.a.","A","Annual","2017","2017","PC","Percentage","0","Units",,,3.633333,,
"USA","United States","LRUN25MA","Unemployment rate, Aged 25-54, Males","STSA","Level, rate or quantity series, s.a.","A","Annual","2018","2018","PC","Percentage","0","Units",,,3.183333,,
"USA","United States","LRUN25MA","Unemployment rate, Aged 25-54, Males","STSA","Level, rate or quantity series, s.a.","A","Annual","2019","2019","PC","Percentage","0","Units",,,3.033333,,
"USA","United States","LRUN25MA","Unemployment rate, Aged 25-54, Males","STSA","Level, rate or quantity series, s.a.","A","Annual","2020","2020","PC","Percentage","0","Units",,,6.933333,,
"USA","United States","LRUN25MA","Unemployment rate, Aged 25-54, Males","STSA","Level, rate or quantity series, s.a.","A","Annual","2021","2021","PC","Percentage","0","Units",,,4.933333,,
