"LOCATION","Country","TRANSACT","Transaction","MEASURE","Measure","TIME","Year","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"SVN","Slovenia","B1_GE","Gross domestic product (expenditure approach)","HCPC","Per head, current prices, current PPPs","2003","2003","USD","US Dollar","0","Units",,,21107.521529,,
"SVN","Slovenia","B1_GE","Gross domestic product (expenditure approach)","HCPC","Per head, current prices, current PPPs","2004","2004","USD","US Dollar","0","Units",,,22758.1137,,
"SVN","Slovenia","B1_GE","Gross domestic product (expenditure approach)","HCPC","Per head, current prices, current PPPs","2005","2005","USD","US Dollar","0","Units",,,23848.602419,,
"SVN","Slovenia","B1_GE","Gross domestic product (expenditure approach)","HCPC","Per head, current prices, current PPPs","2006","2006","USD","US Dollar","0","Units",,,25704.135659,,
"SVN","Slovenia","B1_GE","Gross domestic product (expenditure approach)","HCPC","Per head, current prices, current PPPs","2007","2007","USD","US Dollar","0","Units",,,27563.042788,,
"SVN","Slovenia","B1_GE","Gross domestic product (expenditure approach)","HCPC","Per head, current prices, current PPPs","2008","2008","USD","US Dollar","0","Units",,,29594.665839,"B","Break"
"SVN","Slovenia","B1_GE","Gross domestic product (expenditure approach)","HCPC","Per head, current prices, current PPPs","2009","2009","USD","US Dollar","0","Units",,,27512.363227,,
"SVN","Slovenia","B1_GE","Gross domestic product (expenditure approach)","HCPC","Per head, current prices, current PPPs","2010","2010","USD","US Dollar","0","Units",,,27823.255433,,
"SVN","Slovenia","B1_GE","Gross domestic product (expenditure approach)","HCPC","Per head, current prices, current PPPs","2011","2011","USD","US Dollar","0","Units",,,28931.423641,,
"SVN","Slovenia","B1_GE","Gross domestic product (expenditure approach)","HCPC","Per head, current prices, current PPPs","2012","2012","USD","US Dollar","0","Units",,,29048.325999,,
"SVN","Slovenia","B1_GE","Gross domestic product (expenditure approach)","HCPC","Per head, current prices, current PPPs","2013","2013","USD","US Dollar","0","Units",,,29979.618841,,
"SVN","Slovenia","B1_GE","Gross domestic product (expenditure approach)","HCPC","Per head, current prices, current PPPs","2014","2014","USD","US Dollar","0","Units",,,30872.72888,,
"SVN","Slovenia","B1_GE","Gross domestic product (expenditure approach)","HCPC","Per head, current prices, current PPPs","2015","2015","USD","US Dollar","0","Units",,,31631.838376,,
"SVN","Slovenia","B1_GE","Gross domestic product (expenditure approach)","HCPC","Per head, current prices, current PPPs","2016","2016","USD","US Dollar","0","Units",,,33942.76789,,
"SVN","Slovenia","B1_GE","Gross domestic product (expenditure approach)","HCPC","Per head, current prices, current PPPs","2017","2017","USD","US Dollar","0","Units",,,36517.579273,,
"SVN","Slovenia","B1_GE","Gross domestic product (expenditure approach)","HCPC","Per head, current prices, current PPPs","2018","2018","USD","US Dollar","0","Units",,,39008.297051,,
"SVN","Slovenia","B1_GE","Gross domestic product (expenditure approach)","HCPC","Per head, current prices, current PPPs","2019","2019","USD","US Dollar","0","Units",,,42075.856414,,
"SVN","Slovenia","B1_GE","Gross domestic product (expenditure approach)","HCPC","Per head, current prices, current PPPs","2020","2020","USD","US Dollar","0","Units",,,40860.470781,,
"SVN","Slovenia","B1_GE","Gross domestic product (expenditure approach)","HCPC","Per head, current prices, current PPPs","2021","2021","USD","US Dollar","0","Units",,,43970.371468,,
"NLD","Netherlands","B1_GE","Gross domestic product (expenditure approach)","HCPC","Per head, current prices, current PPPs","1980","1980","USD","US Dollar","0","Units",,,10793.083736,"E","Estimated value"
"NLD","Netherlands","B1_GE","Gross domestic product (expenditure approach)","HCPC","Per head, current prices, current PPPs","1981","1981","USD","US Dollar","0","Units",,,11640.309747,"E","Estimated value"
"NLD","Netherlands","B1_GE","Gross domestic product (expenditure approach)","HCPC","Per head, current prices, current PPPs","1982","1982","USD","US Dollar","0","Units",,,12150.692385,"E","Estimated value"
"NLD","Netherlands","B1_GE","Gross domestic product (expenditure approach)","HCPC","Per head, current prices, current PPPs","1983","1983","USD","US Dollar","0","Units",,,12837.742891,"E","Estimated value"
"NLD","Netherlands","B1_GE","Gross domestic product (expenditure approach)","HCPC","Per head, current prices, current PPPs","1984","1984","USD","US Dollar","0","Units",,,13655.847492,"E","Estimated value"
"NLD","Netherlands","B1_GE","Gross domestic product (expenditure approach)","HCPC","Per head, current prices, current PPPs","1985","1985","USD","US Dollar","0","Units",,,14386.359806,"E","Estimated value"
"NLD","Netherlands","B1_GE","Gross domestic product (expenditure approach)","HCPC","Per head, current prices, current PPPs","1986","1986","USD","US Dollar","0","Units",,,15003.296103,"E","Estimated value"
"NLD","Netherlands","B1_GE","Gross domestic product (expenditure approach)","HCPC","Per head, current prices, current PPPs","1987","1987","USD","US Dollar","0","Units",,,15567.55253,"E","Estimated value"
"NLD","Netherlands","B1_GE","Gross domestic product (expenditure approach)","HCPC","Per head, current prices, current PPPs","1988","1988","USD","US Dollar","0","Units",,,16562.864781,"E","Estimated value"
"NLD","Netherlands","B1_GE","Gross domestic product (expenditure approach)","HCPC","Per head, current prices, current PPPs","1989","1989","USD","US Dollar","0","Units",,,17868.894671,"E","Estimated value"
"NLD","Netherlands","B1_GE","Gross domestic product (expenditure approach)","HCPC","Per head, current prices, current PPPs","1990","1990","USD","US Dollar","0","Units",,,19182.741846,"E","Estimated value"
"NLD","Netherlands","B1_GE","Gross domestic product (expenditure approach)","HCPC","Per head, current prices, current PPPs","1991","1991","USD","US Dollar","0","Units",,,20152.017124,"E","Estimated value"
"NLD","Netherlands","B1_GE","Gross domestic product (expenditure approach)","HCPC","Per head, current prices, current PPPs","1992","1992","USD","US Dollar","0","Units",,,20805.499601,"E","Estimated value"
"NLD","Netherlands","B1_GE","Gross domestic product (expenditure approach)","HCPC","Per head, current prices, current PPPs","1993","1993","USD","US Dollar","0","Units",,,21414.182081,"E","Estimated value"
"NLD","Netherlands","B1_GE","Gross domestic product (expenditure approach)","HCPC","Per head, current prices, current PPPs","1994","1994","USD","US Dollar","0","Units",,,22385.866527,"E","Estimated value"
"NLD","Netherlands","B1_GE","Gross domestic product (expenditure approach)","HCPC","Per head, current prices, current PPPs","1995","1995","USD","US Dollar","0","Units",,,23447.513295,,
"NLD","Netherlands","B1_GE","Gross domestic product (expenditure approach)","HCPC","Per head, current prices, current PPPs","1996","1996","USD","US Dollar","0","Units",,,24516.865656,,
"NLD","Netherlands","B1_GE","Gross domestic product (expenditure approach)","HCPC","Per head, current prices, current PPPs","1997","1997","USD","US Dollar","0","Units",,,26016.979969,,
"NLD","Netherlands","B1_GE","Gross domestic product (expenditure approach)","HCPC","Per head, current prices, current PPPs","1998","1998","USD","US Dollar","0","Units",,,27710.59373,,
"NLD","Netherlands","B1_GE","Gross domestic product (expenditure approach)","HCPC","Per head, current prices, current PPPs","1999","1999","USD","US Dollar","0","Units",,,29268.685491,,
"NLD","Netherlands","B1_GE","Gross domestic product (expenditure approach)","HCPC","Per head, current prices, current PPPs","2000","2000","USD","US Dollar","0","Units",,,31874.207974,,
"NLD","Netherlands","B1_GE","Gross domestic product (expenditure approach)","HCPC","Per head, current prices, current PPPs","2001","2001","USD","US Dollar","0","Units",,,33185.766744,,
"NLD","Netherlands","B1_GE","Gross domestic product (expenditure approach)","HCPC","Per head, current prices, current PPPs","2002","2002","USD","US Dollar","0","Units",,,34447.053372,,
"NLD","Netherlands","B1_GE","Gross domestic product (expenditure approach)","HCPC","Per head, current prices, current PPPs","2003","2003","USD","US Dollar","0","Units",,,34151.735949,,
"NLD","Netherlands","B1_GE","Gross domestic product (expenditure approach)","HCPC","Per head, current prices, current PPPs","2004","2004","USD","US Dollar","0","Units",,,35809.484811,,
"NLD","Netherlands","B1_GE","Gross domestic product (expenditure approach)","HCPC","Per head, current prices, current PPPs","2005","2005","USD","US Dollar","0","Units",,,37625.252435,,
"NLD","Netherlands","B1_GE","Gross domestic product (expenditure approach)","HCPC","Per head, current prices, current PPPs","2006","2006","USD","US Dollar","0","Units",,,41008.075298,,
"NLD","Netherlands","B1_GE","Gross domestic product (expenditure approach)","HCPC","Per head, current prices, current PPPs","2007","2007","USD","US Dollar","0","Units",,,43943.220422,,
"NLD","Netherlands","B1_GE","Gross domestic product (expenditure approach)","HCPC","Per head, current prices, current PPPs","2008","2008","USD","US Dollar","0","Units",,,46419.042594,,
"NLD","Netherlands","B1_GE","Gross domestic product (expenditure approach)","HCPC","Per head, current prices, current PPPs","2009","2009","USD","US Dollar","0","Units",,,44560.378549,,
"NLD","Netherlands","B1_GE","Gross domestic product (expenditure approach)","HCPC","Per head, current prices, current PPPs","2010","2010","USD","US Dollar","0","Units",,,45044.322123,,
"NLD","Netherlands","B1_GE","Gross domestic product (expenditure approach)","HCPC","Per head, current prices, current PPPs","2011","2011","USD","US Dollar","0","Units",,,46599.227659,,
"NLD","Netherlands","B1_GE","Gross domestic product (expenditure approach)","HCPC","Per head, current prices, current PPPs","2012","2012","USD","US Dollar","0","Units",,,47271.968226,,
"NLD","Netherlands","B1_GE","Gross domestic product (expenditure approach)","HCPC","Per head, current prices, current PPPs","2013","2013","USD","US Dollar","0","Units",,,49242.786711,,
"NLD","Netherlands","B1_GE","Gross domestic product (expenditure approach)","HCPC","Per head, current prices, current PPPs","2014","2014","USD","US Dollar","0","Units",,,49233.230349,,
"NLD","Netherlands","B1_GE","Gross domestic product (expenditure approach)","HCPC","Per head, current prices, current PPPs","2015","2015","USD","US Dollar","0","Units",,,50288.352815,,
"NLD","Netherlands","B1_GE","Gross domestic product (expenditure approach)","HCPC","Per head, current prices, current PPPs","2016","2016","USD","US Dollar","0","Units",,,52289.404292,,
"NLD","Netherlands","B1_GE","Gross domestic product (expenditure approach)","HCPC","Per head, current prices, current PPPs","2017","2017","USD","US Dollar","0","Units",,,55089.58143,,
"NLD","Netherlands","B1_GE","Gross domestic product (expenditure approach)","HCPC","Per head, current prices, current PPPs","2018","2018","USD","US Dollar","0","Units",,,57825.399708,,
"NLD","Netherlands","B1_GE","Gross domestic product (expenditure approach)","HCPC","Per head, current prices, current PPPs","2019","2019","USD","US Dollar","0","Units",,,60207.71305,,
"NLD","Netherlands","B1_GE","Gross domestic product (expenditure approach)","HCPC","Per head, current prices, current PPPs","2020","2020","USD","US Dollar","0","Units",,,59815.501543,"P","Provisional value"
"NLD","Netherlands","B1_GE","Gross domestic product (expenditure approach)","HCPC","Per head, current prices, current PPPs","2021","2021","USD","US Dollar","0","Units",,,63418.747204,"P","Provisional value"
"SWE","Sweden","B1_GE","Gross domestic product (expenditure approach)","HCPC","Per head, current prices, current PPPs","1980","1980","USD","US Dollar","0","Units",,,11241.737769,"E","Estimated value"
"SWE","Sweden","B1_GE","Gross domestic product (expenditure approach)","HCPC","Per head, current prices, current PPPs","1981","1981","USD","US Dollar","0","Units",,,12346.558785,"E","Estimated value"
"SWE","Sweden","B1_GE","Gross domestic product (expenditure approach)","HCPC","Per head, current prices, current PPPs","1982","1982","USD","US Dollar","0","Units",,,13265.082347,"E","Estimated value"
"SWE","Sweden","B1_GE","Gross domestic product (expenditure approach)","HCPC","Per head, current prices, current PPPs","1983","1983","USD","US Dollar","0","Units",,,14039.897621,"E","Estimated value"
"SWE","Sweden","B1_GE","Gross domestic product (expenditure approach)","HCPC","Per head, current prices, current PPPs","1984","1984","USD","US Dollar","0","Units",,,15147.112867,"E","Estimated value"
"SWE","Sweden","B1_GE","Gross domestic product (expenditure approach)","HCPC","Per head, current prices, current PPPs","1985","1985","USD","US Dollar","0","Units",,,15938.861269,"E","Estimated value"
"SWE","Sweden","B1_GE","Gross domestic product (expenditure approach)","HCPC","Per head, current prices, current PPPs","1986","1986","USD","US Dollar","0","Units",,,16657.561008,"E","Estimated value"
"SWE","Sweden","B1_GE","Gross domestic product (expenditure approach)","HCPC","Per head, current prices, current PPPs","1987","1987","USD","US Dollar","0","Units",,,17583.133668,"E","Estimated value"
"SWE","Sweden","B1_GE","Gross domestic product (expenditure approach)","HCPC","Per head, current prices, current PPPs","1988","1988","USD","US Dollar","0","Units",,,18585.100352,"E","Estimated value"
"SWE","Sweden","B1_GE","Gross domestic product (expenditure approach)","HCPC","Per head, current prices, current PPPs","1989","1989","USD","US Dollar","0","Units",,,19693.379164,"E","Estimated value"
"SWE","Sweden","B1_GE","Gross domestic product (expenditure approach)","HCPC","Per head, current prices, current PPPs","1990","1990","USD","US Dollar","0","Units",,,20426.01873,"E","Estimated value"
"SWE","Sweden","B1_GE","Gross domestic product (expenditure approach)","HCPC","Per head, current prices, current PPPs","1991","1991","USD","US Dollar","0","Units",,,20734.27928,"E","Estimated value"
"SWE","Sweden","B1_GE","Gross domestic product (expenditure approach)","HCPC","Per head, current prices, current PPPs","1992","1992","USD","US Dollar","0","Units",,,20837.765724,"E","Estimated value"
"SWE","Sweden","B1_GE","Gross domestic product (expenditure approach)","HCPC","Per head, current prices, current PPPs","1993","1993","USD","US Dollar","0","Units",,,20769.580189,,
"SWE","Sweden","B1_GE","Gross domestic product (expenditure approach)","HCPC","Per head, current prices, current PPPs","1994","1994","USD","US Dollar","0","Units",,,21890.84587,,
"SWE","Sweden","B1_GE","Gross domestic product (expenditure approach)","HCPC","Per head, current prices, current PPPs","1995","1995","USD","US Dollar","0","Units",,,23107.802849,,
"SWE","Sweden","B1_GE","Gross domestic product (expenditure approach)","HCPC","Per head, current prices, current PPPs","1996","1996","USD","US Dollar","0","Units",,,23934.636787,,
"SWE","Sweden","B1_GE","Gross domestic product (expenditure approach)","HCPC","Per head, current prices, current PPPs","1997","1997","USD","US Dollar","0","Units",,,24806.211089,,
"SWE","Sweden","B1_GE","Gross domestic product (expenditure approach)","HCPC","Per head, current prices, current PPPs","1998","1998","USD","US Dollar","0","Units",,,25888.941599,,
"SWE","Sweden","B1_GE","Gross domestic product (expenditure approach)","HCPC","Per head, current prices, current PPPs","1999","1999","USD","US Dollar","0","Units",,,27471.476497,,
"SWE","Sweden","B1_GE","Gross domestic product (expenditure approach)","HCPC","Per head, current prices, current PPPs","2000","2000","USD","US Dollar","0","Units",,,29622.366103,,
"SWE","Sweden","B1_GE","Gross domestic product (expenditure approach)","HCPC","Per head, current prices, current PPPs","2001","2001","USD","US Dollar","0","Units",,,29932.174648,,
"SWE","Sweden","B1_GE","Gross domestic product (expenditure approach)","HCPC","Per head, current prices, current PPPs","2002","2002","USD","US Dollar","0","Units",,,30926.361002,,
"SWE","Sweden","B1_GE","Gross domestic product (expenditure approach)","HCPC","Per head, current prices, current PPPs","2003","2003","USD","US Dollar","0","Units",,,31816.340588,,
"SWE","Sweden","B1_GE","Gross domestic product (expenditure approach)","HCPC","Per head, current prices, current PPPs","2004","2004","USD","US Dollar","0","Units",,,33858.907307,,
"SWE","Sweden","B1_GE","Gross domestic product (expenditure approach)","HCPC","Per head, current prices, current PPPs","2005","2005","USD","US Dollar","0","Units",,,34244.359285,,
"SWE","Sweden","B1_GE","Gross domestic product (expenditure approach)","HCPC","Per head, current prices, current PPPs","2006","2006","USD","US Dollar","0","Units",,,37724.672538,,
"SWE","Sweden","B1_GE","Gross domestic product (expenditure approach)","HCPC","Per head, current prices, current PPPs","2007","2007","USD","US Dollar","0","Units",,,40909.682622,,
"SWE","Sweden","B1_GE","Gross domestic product (expenditure approach)","HCPC","Per head, current prices, current PPPs","2008","2008","USD","US Dollar","0","Units",,,42158.296425,,
"SWE","Sweden","B1_GE","Gross domestic product (expenditure approach)","HCPC","Per head, current prices, current PPPs","2009","2009","USD","US Dollar","0","Units",,,40281.631087,,
"SWE","Sweden","B1_GE","Gross domestic product (expenditure approach)","HCPC","Per head, current prices, current PPPs","2010","2010","USD","US Dollar","0","Units",,,42223.312396,,
"SWE","Sweden","B1_GE","Gross domestic product (expenditure approach)","HCPC","Per head, current prices, current PPPs","2011","2011","USD","US Dollar","0","Units",,,44608.584887,,
"SWE","Sweden","B1_GE","Gross domestic product (expenditure approach)","HCPC","Per head, current prices, current PPPs","2012","2012","USD","US Dollar","0","Units",,,45432.431014,,
"SWE","Sweden","B1_GE","Gross domestic product (expenditure approach)","HCPC","Per head, current prices, current PPPs","2013","2013","USD","US Dollar","0","Units",,,46312.397402,,
"SWE","Sweden","B1_GE","Gross domestic product (expenditure approach)","HCPC","Per head, current prices, current PPPs","2014","2014","USD","US Dollar","0","Units",,,47184.673173,,
"SWE","Sweden","B1_GE","Gross domestic product (expenditure approach)","HCPC","Per head, current prices, current PPPs","2015","2015","USD","US Dollar","0","Units",,,49103.131953,,
"SWE","Sweden","B1_GE","Gross domestic product (expenditure approach)","HCPC","Per head, current prices, current PPPs","2016","2016","USD","US Dollar","0","Units",,,50430.25079,,
"SWE","Sweden","B1_GE","Gross domestic product (expenditure approach)","HCPC","Per head, current prices, current PPPs","2017","2017","USD","US Dollar","0","Units",,,51947.95578,,
"SWE","Sweden","B1_GE","Gross domestic product (expenditure approach)","HCPC","Per head, current prices, current PPPs","2018","2018","USD","US Dollar","0","Units",,,53521.635778,,
"SWE","Sweden","B1_GE","Gross domestic product (expenditure approach)","HCPC","Per head, current prices, current PPPs","2019","2019","USD","US Dollar","0","Units",,,56404.032355,,
"SWE","Sweden","B1_GE","Gross domestic product (expenditure approach)","HCPC","Per head, current prices, current PPPs","2020","2020","USD","US Dollar","0","Units",,,56135.141361,,
"SWE","Sweden","B1_GE","Gross domestic product (expenditure approach)","HCPC","Per head, current prices, current PPPs","2021","2021","USD","US Dollar","0","Units",,,59973.968839,,
"ISL","Iceland","B1_GE","Gross domestic product (expenditure approach)","HCPC","Per head, current prices, current PPPs","1980","1980","USD","US Dollar","0","Units",,,12441.601507,"E","Estimated value"
"ISL","Iceland","B1_GE","Gross domestic product (expenditure approach)","HCPC","Per head, current prices, current PPPs","1981","1981","USD","US Dollar","0","Units",,,14037.141856,"E","Estimated value"
"ISL","Iceland","B1_GE","Gross domestic product (expenditure approach)","HCPC","Per head, current prices, current PPPs","1982","1982","USD","US Dollar","0","Units",,,15017.69656,"E","Estimated value"
"ISL","Iceland","B1_GE","Gross domestic product (expenditure approach)","HCPC","Per head, current prices, current PPPs","1983","1983","USD","US Dollar","0","Units",,,15074.103188,"E","Estimated value"
"ISL","Iceland","B1_GE","Gross domestic product (expenditure approach)","HCPC","Per head, current prices, current PPPs","1984","1984","USD","US Dollar","0","Units",,,16095.977682,"E","Estimated value"
"ISL","Iceland","B1_GE","Gross domestic product (expenditure approach)","HCPC","Per head, current prices, current PPPs","1985","1985","USD","US Dollar","0","Units",,,17016.428762,"E","Estimated value"
"ISL","Iceland","B1_GE","Gross domestic product (expenditure approach)","HCPC","Per head, current prices, current PPPs","1986","1986","USD","US Dollar","0","Units",,,18310.646888,"E","Estimated value"
"ISL","Iceland","B1_GE","Gross domestic product (expenditure approach)","HCPC","Per head, current prices, current PPPs","1987","1987","USD","US Dollar","0","Units",,,20138.983735,"E","Estimated value"
"ISL","Iceland","B1_GE","Gross domestic product (expenditure approach)","HCPC","Per head, current prices, current PPPs","1988","1988","USD","US Dollar","0","Units",,,20503.638335,"E","Estimated value"
"ISL","Iceland","B1_GE","Gross domestic product (expenditure approach)","HCPC","Per head, current prices, current PPPs","1989","1989","USD","US Dollar","0","Units",,,21120.701981,"E","Estimated value"
"ISL","Iceland","B1_GE","Gross domestic product (expenditure approach)","HCPC","Per head, current prices, current PPPs","1990","1990","USD","US Dollar","0","Units",,,21989.881992,"E","Estimated value"
"ISL","Iceland","B1_GE","Gross domestic product (expenditure approach)","HCPC","Per head, current prices, current PPPs","1991","1991","USD","US Dollar","0","Units",,,22400.321482,"E","Estimated value"
"ISL","Iceland","B1_GE","Gross domestic product (expenditure approach)","HCPC","Per head, current prices, current PPPs","1992","1992","USD","US Dollar","0","Units",,,21874.97968,"E","Estimated value"
"ISL","Iceland","B1_GE","Gross domestic product (expenditure approach)","HCPC","Per head, current prices, current PPPs","1993","1993","USD","US Dollar","0","Units",,,22455.409382,"E","Estimated value"
"ISL","Iceland","B1_GE","Gross domestic product (expenditure approach)","HCPC","Per head, current prices, current PPPs","1994","1994","USD","US Dollar","0","Units",,,23566.084273,"E","Estimated value"
"ISL","Iceland","B1_GE","Gross domestic product (expenditure approach)","HCPC","Per head, current prices, current PPPs","1995","1995","USD","US Dollar","0","Units",,,23962.174468,,
"ISL","Iceland","B1_GE","Gross domestic product (expenditure approach)","HCPC","Per head, current prices, current PPPs","1996","1996","USD","US Dollar","0","Units",,,24777.763949,,
"ISL","Iceland","B1_GE","Gross domestic product (expenditure approach)","HCPC","Per head, current prices, current PPPs","1997","1997","USD","US Dollar","0","Units",,,26896.229347,,
"ISL","Iceland","B1_GE","Gross domestic product (expenditure approach)","HCPC","Per head, current prices, current PPPs","1998","1998","USD","US Dollar","0","Units",,,28748.334655,,
"ISL","Iceland","B1_GE","Gross domestic product (expenditure approach)","HCPC","Per head, current prices, current PPPs","1999","1999","USD","US Dollar","0","Units",,,29576.841574,,
"ISL","Iceland","B1_GE","Gross domestic product (expenditure approach)","HCPC","Per head, current prices, current PPPs","2000","2000","USD","US Dollar","0","Units",,,29783.702027,,
"ISL","Iceland","B1_GE","Gross domestic product (expenditure approach)","HCPC","Per head, current prices, current PPPs","2001","2001","USD","US Dollar","0","Units",,,31866.283373,,
"ISL","Iceland","B1_GE","Gross domestic product (expenditure approach)","HCPC","Per head, current prices, current PPPs","2002","2002","USD","US Dollar","0","Units",,,32598.376021,,
"ISL","Iceland","B1_GE","Gross domestic product (expenditure approach)","HCPC","Per head, current prices, current PPPs","2003","2003","USD","US Dollar","0","Units",,,32725.635022,,
"ISL","Iceland","B1_GE","Gross domestic product (expenditure approach)","HCPC","Per head, current prices, current PPPs","2004","2004","USD","US Dollar","0","Units",,,35552.361978,,
"ISL","Iceland","B1_GE","Gross domestic product (expenditure approach)","HCPC","Per head, current prices, current PPPs","2005","2005","USD","US Dollar","0","Units",,,37427.934965,,
"ISL","Iceland","B1_GE","Gross domestic product (expenditure approach)","HCPC","Per head, current prices, current PPPs","2006","2006","USD","US Dollar","0","Units",,,39626.980361,,
"ISL","Iceland","B1_GE","Gross domestic product (expenditure approach)","HCPC","Per head, current prices, current PPPs","2007","2007","USD","US Dollar","0","Units",,,41490.129043,,
"ISL","Iceland","B1_GE","Gross domestic product (expenditure approach)","HCPC","Per head, current prices, current PPPs","2008","2008","USD","US Dollar","0","Units",,,43456.216759,,
"ISL","Iceland","B1_GE","Gross domestic product (expenditure approach)","HCPC","Per head, current prices, current PPPs","2009","2009","USD","US Dollar","0","Units",,,41774.497117,,
"ISL","Iceland","B1_GE","Gross domestic product (expenditure approach)","HCPC","Per head, current prices, current PPPs","2010","2010","USD","US Dollar","0","Units",,,39779.853962,,
"ISL","Iceland","B1_GE","Gross domestic product (expenditure approach)","HCPC","Per head, current prices, current PPPs","2011","2011","USD","US Dollar","0","Units",,,40938.664549,,
"ISL","Iceland","B1_GE","Gross domestic product (expenditure approach)","HCPC","Per head, current prices, current PPPs","2012","2012","USD","US Dollar","0","Units",,,42006.543346,,
"ISL","Iceland","B1_GE","Gross domestic product (expenditure approach)","HCPC","Per head, current prices, current PPPs","2013","2013","USD","US Dollar","0","Units",,,44404.731588,,
"ISL","Iceland","B1_GE","Gross domestic product (expenditure approach)","HCPC","Per head, current prices, current PPPs","2014","2014","USD","US Dollar","0","Units",,,45995.001692,,
"ISL","Iceland","B1_GE","Gross domestic product (expenditure approach)","HCPC","Per head, current prices, current PPPs","2015","2015","USD","US Dollar","0","Units",,,49203.294991,,
"ISL","Iceland","B1_GE","Gross domestic product (expenditure approach)","HCPC","Per head, current prices, current PPPs","2016","2016","USD","US Dollar","0","Units",,,53486.615773,,
"ISL","Iceland","B1_GE","Gross domestic product (expenditure approach)","HCPC","Per head, current prices, current PPPs","2017","2017","USD","US Dollar","0","Units",,,55638.491978,,
"ISL","Iceland","B1_GE","Gross domestic product (expenditure approach)","HCPC","Per head, current prices, current PPPs","2018","2018","USD","US Dollar","0","Units",,,57208.31151,,
"ISL","Iceland","B1_GE","Gross domestic product (expenditure approach)","HCPC","Per head, current prices, current PPPs","2019","2019","USD","US Dollar","0","Units",,,59994.246913,,
"ISL","Iceland","B1_GE","Gross domestic product (expenditure approach)","HCPC","Per head, current prices, current PPPs","2020","2020","USD","US Dollar","0","Units",,,54649.872164,,
"ISL","Iceland","B1_GE","Gross domestic product (expenditure approach)","HCPC","Per head, current prices, current PPPs","2021","2021","USD","US Dollar","0","Units",,,58297.114413,,
"TUR","Türkiye","B1_GE","Gross domestic product (expenditure approach)","HCPC","Per head, current prices, current PPPs","1980","1980","USD","US Dollar","0","Units",,,4109.078368,"E","Estimated value"
"TUR","Türkiye","B1_GE","Gross domestic product (expenditure approach)","HCPC","Per head, current prices, current PPPs","1981","1981","USD","US Dollar","0","Units",,,4603.167343,"E","Estimated value"
"TUR","Türkiye","B1_GE","Gross domestic product (expenditure approach)","HCPC","Per head, current prices, current PPPs","1982","1982","USD","US Dollar","0","Units",,,4936.388407,"E","Estimated value"
"TUR","Türkiye","B1_GE","Gross domestic product (expenditure approach)","HCPC","Per head, current prices, current PPPs","1983","1983","USD","US Dollar","0","Units",,,5251.926186,"E","Estimated value"
"TUR","Türkiye","B1_GE","Gross domestic product (expenditure approach)","HCPC","Per head, current prices, current PPPs","1984","1984","USD","US Dollar","0","Units",,,5665.025522,"E","Estimated value"
"TUR","Türkiye","B1_GE","Gross domestic product (expenditure approach)","HCPC","Per head, current prices, current PPPs","1985","1985","USD","US Dollar","0","Units",,,5942.241756,"E","Estimated value"
"TUR","Türkiye","B1_GE","Gross domestic product (expenditure approach)","HCPC","Per head, current prices, current PPPs","1986","1986","USD","US Dollar","0","Units",,,6338.864241,"E","Estimated value"
"TUR","Türkiye","B1_GE","Gross domestic product (expenditure approach)","HCPC","Per head, current prices, current PPPs","1987","1987","USD","US Dollar","0","Units",,,6990.944368,"E","Estimated value"
"TUR","Türkiye","B1_GE","Gross domestic product (expenditure approach)","HCPC","Per head, current prices, current PPPs","1988","1988","USD","US Dollar","0","Units",,,7266.251088,"E","Estimated value"
"TUR","Türkiye","B1_GE","Gross domestic product (expenditure approach)","HCPC","Per head, current prices, current PPPs","1989","1989","USD","US Dollar","0","Units",,,7441.182278,"E","Estimated value"
"TUR","Türkiye","B1_GE","Gross domestic product (expenditure approach)","HCPC","Per head, current prices, current PPPs","1990","1990","USD","US Dollar","0","Units",,,8292.182472,"E","Estimated value"
"TUR","Türkiye","B1_GE","Gross domestic product (expenditure approach)","HCPC","Per head, current prices, current PPPs","1991","1991","USD","US Dollar","0","Units",,,8507.721949,"E","Estimated value"
"TUR","Türkiye","B1_GE","Gross domestic product (expenditure approach)","HCPC","Per head, current prices, current PPPs","1992","1992","USD","US Dollar","0","Units",,,9071.655606,"E","Estimated value"
"TUR","Türkiye","B1_GE","Gross domestic product (expenditure approach)","HCPC","Per head, current prices, current PPPs","1993","1993","USD","US Dollar","0","Units",,,9872.918163,"E","Estimated value"
"TUR","Türkiye","B1_GE","Gross domestic product (expenditure approach)","HCPC","Per head, current prices, current PPPs","1994","1994","USD","US Dollar","0","Units",,,9383.884131,"E","Estimated value"
"TUR","Türkiye","B1_GE","Gross domestic product (expenditure approach)","HCPC","Per head, current prices, current PPPs","1995","1995","USD","US Dollar","0","Units",,,10111.686225,"E","Estimated value"
"TUR","Türkiye","B1_GE","Gross domestic product (expenditure approach)","HCPC","Per head, current prices, current PPPs","1996","1996","USD","US Dollar","0","Units",,,10832.182126,"E","Estimated value"
"TUR","Türkiye","B1_GE","Gross domestic product (expenditure approach)","HCPC","Per head, current prices, current PPPs","1997","1997","USD","US Dollar","0","Units",,,11651.152826,"E","Estimated value"
"TUR","Türkiye","B1_GE","Gross domestic product (expenditure approach)","HCPC","Per head, current prices, current PPPs","1998","1998","USD","US Dollar","0","Units",,,8937.787518,,
